,MntWines,MntFruits,MntMeatProducts,MntFishProducts,kmeans_pca,hc_pca,dbscan_pca
567,-1.7759310760365072,-0.35734981961715,-0.04762018025924606,-0.04544432270436032,0,1,1
568,-1.761608852187791,-0.3016296529790034,-0.021991524467255653,-0.03340926313711347,0,1,1
569,-1.7815070545970144,-0.3355327482980947,-0.06417250822273576,-0.03548123780284645,0,1,1
570,-0.3063732393724844,0.560563344494622,1.244093928213778,-0.11513490181074573,3,0,4
571,-1.7574109308080714,-0.29872408831314884,-0.09455285341897665,-0.028018830711141248,0,1,1
572,-0.9898725196418222,-0.4319616507438088,0.21795547602066112,0.19998646506363923,0,1,1
573,-1.2156816099124623,0.07539882281936457,-0.11113374117387428,0.14877308537354708,0,1,1
574,-1.6200307813644452,-0.4004245126180939,-0.11103154736790545,-0.14596611834853818,0,1,1
575,-0.0807759004942087,1.7228509536360699,-1.4512099134546805,0.13509245582925444,1,0,2
576,-1.33617097562492,0.08662214346720411,0.19624450684201464,-0.0659625963192114,0,1,1
577,-1.5764596294041757,-0.3822384320028222,0.03405768084665794,-0.10084503031170101,0,1,1
578,-1.6734525021587179,-0.18258137774868566,-0.03952237753501378,-0.022873564496656482,0,1,1
579,-1.2358710082586486,-0.27158921122504537,-0.22311216567571424,-0.20613293477369568,0,1,1
580,-1.551711457959251,0.02543581233608123,-0.3331715880497289,0.03920963249011855,0,1,1
581,-0.40307727797604453,0.8517482010392847,1.0296234733792609,-0.036185269331100264,3,0,4
582,-1.5933277008143003,-0.33330487084431154,0.06678161411841703,0.04360303177106048,0,1,1
583,-1.0775708019717918,-0.013237541374823305,0.6546249759091627,0.0060633781491012,0,1,1
584,-1.7314932159484497,-0.2625550395891133,-0.1039189741507203,-0.023914999479573207,0,1,1
585,-1.6032459631903262,-0.2811190224604621,0.02609623014914362,-0.03957675000363816,0,1,1
586,2.338465083589367,3.60254082329225,0.7620336050387776,-0.45414962778512913,3,0,-1
587,0.3397976447528245,-0.8487932140015195,-0.3519911091078078,0.04246248901756219,1,0,2
588,-0.9805500869631012,0.57027718292656,-0.22124854792743692,0.1112109738284117,0,1,1
589,-1.4747548281775882,-0.2618283856645386,0.26446727988025404,-0.052542761572445085,0,1,1
590,-1.5201607357679214,-0.22200806115982122,0.11448154312124219,-0.008865122426721097,0,1,1
591,5.257686676115657,-2.117346907907821,-1.6105111042618776,0.2104631462205989,2,2,-1
592,4.548448197911972,-0.9674868199146606,1.4140655517312397,-0.04034308152477097,2,2,-1
593,-1.5136501750582323,-0.3107318219244944,0.19428398504317632,-0.11204162658871575,0,1,1
594,-0.50887121893614,-0.7682283072741941,-0.4069939601186184,0.0984310238573151,0,1,1
595,-1.4060553919183467,-0.19088905811392082,0.3662133489925423,0.09191241581638399,0,1,1
596,-1.4755371041941956,-0.35207509838987244,0.11874089137419794,-0.19500681548008814,0,1,1
597,-1.7575489776870459,-0.3115856208770971,-0.06928300735980877,-0.03712839680684943,0,1,1
598,-1.4056483453906354,-0.41571574953229906,0.18179096276114065,-0.009936086617764217,0,1,1
599,-1.5585915640372336,-0.3739744004934851,-0.07853732681425067,0.06227543323052216,0,1,1
600,-1.7391614477484916,-0.2615545539664749,-0.05141206884866439,-0.02323279137137325,0,1,1
601,0.27883342484234713,1.1423861426694555,0.47328694724385295,0.11763464793315817,3,0,4
602,1.6717995593247696,-0.3135555551090535,-0.520204010235293,0.4387107000485997,1,0,2
603,-0.5903641213559689,0.7192414833176692,-0.10825057146629667,-0.049717801493044916,0,1,1
604,-1.4936819480989816,-0.13958847485072873,0.0016182023923119754,-0.0394507928406394,0,1,1
605,-1.049602756111195,0.32772387206369497,0.6835889702142457,-0.100407855215243,0,1,1
606,-1.694285754589637,-0.23642340596538033,-0.08187789516079368,-0.028318897804973108,0,1,1
607,-1.6859439679487207,-0.416332032138946,-0.056514196943201346,0.026680126317149607,0,1,1
608,-1.5343804355679316,-0.3719488670511637,0.12633087408074525,-0.11292041103334158,0,1,1
609,1.3402061012467619,-0.24549996875322683,-1.111865937270111,-0.6670116847918096,1,0,2
610,-0.8039472544926345,-0.14233262007880357,0.3263516211724379,0.05325626621050055,0,1,1
611,-1.0632117334311737,-0.2575135337797232,-0.1522133100495491,-0.37628797188152563,0,1,1
612,-1.5169334092595395,-0.36550944332952884,0.19209979398711058,-0.006650413034811456,0,1,1
613,-1.7367423092858325,-0.3112385577345351,-0.07172037895872188,-0.042988861065695494,0,1,1
614,1.3661321238017576,-0.7508633836434783,-0.09116436560425328,-0.4655992858421967,1,0,2
615,-0.795302112298124,-0.06905357422805358,-0.09446632136679979,0.08345243697637003,0,1,1
616,-1.749875571798709,-0.2875840433553064,-0.058683757196298696,-0.029922051226732256,0,1,1
617,-1.633798870291242,-0.21749577227971184,-0.16888916060108053,-0.01688023516417592,0,1,1
618,-1.5548012735449384,-0.3840729482504977,0.09603992762141837,-0.04044640212025429,0,1,1
619,-0.928922178899286,-0.028431549042362364,-0.021354051019042707,0.0011514047011286048,0,1,1
620,-1.1882932707938687,0.3812537382586444,-0.36980175674390425,0.040547035043656296,0,1,1
621,-1.229989321042283,-0.27279324688657536,0.4189450786162585,0.11661036430219919,0,1,1
622,0.45671932103802554,0.40691570516048287,-0.5409519914212315,-0.26124663784940416,1,0,2
623,-1.658103234958205,-0.41546905354669017,-0.04184620850643053,-0.03189410266364193,0,1,1
624,1.3780249457298361,0.44492386432400477,0.625725941894333,-0.20769823382917993,3,0,4
625,-1.6818999490503497,-0.3229614645559682,-0.00046516790903056984,-0.058417195644508944,0,1,1
626,3.5057568955206686,0.025570000542059095,2.071076552082975,-1.5823500832897435,2,2,-1
627,2.7234336848552756,-0.020161189117017808,-1.9330815488876416,1.6946619545721813,1,0,-1
628,-1.2743946421399204,-0.534456760021828,0.06315300886965017,-0.35570786412767846,0,1,1
629,-1.3297136721739036,-0.3598132303305178,-0.2787317620914953,-0.1843430882242619,0,1,1
630,1.8549482919634481,0.7442214544882798,-1.324373375660496,-0.5293323200678468,1,0,2
631,0.5711327405575419,0.5870286245061448,-0.3314771694235849,-0.2956522846769815,1,0,2
632,3.3550611626036324,-2.3224545032971458,1.2557582008569432,-0.07363426504258266,2,2,-1
633,-1.1990565157663753,-0.32521805520710517,0.41677210676334264,-0.35742783945508894,0,1,1
634,3.2865826795133426,-0.692509358954185,-0.6571853233240427,2.970696703288942,2,2,-1
635,-1.785088312865009,-0.3324636554471369,-0.061308976296257735,-0.03183011409792363,0,1,1
636,2.135766216501063,1.273150537407575,0.5733113461437814,0.137050776852523,3,0,4
637,0.39696763671963303,-0.970662019738372,0.634669948753311,-0.3841559665525998,0,1,1
638,1.8479365025626662,0.9071780663679272,-0.6480070285326492,-0.11148683972986669,1,0,2
639,1.2838972809337852,0.7006940173243932,-0.20749330471741353,0.24858800139587056,1,0,2
640,1.4527855036659554,1.2623847256610825,1.392313228350701,0.3521032267053414,3,0,4
641,1.1213228363490169,0.4431492081300754,-1.574499705496148,-1.2296820789041267,1,0,2
642,0.9411369970598122,0.896446922726319,-1.154732299988666,-0.5326569793329605,1,0,2
643,-0.3822525095647457,1.582414664069617,1.5493566745728466,0.08666414634881632,3,0,4
644,3.508311287343285,2.187836235212608,-0.8050490049369027,-0.5919256651571845,1,0,-1
645,-1.2810742175282213,-0.109618622900464,-0.168845680704257,0.1527119037037859,0,1,1
646,4.6561818580630865,0.8041693416073821,2.1421301369646533,-2.2738223685672874,2,2,-1
647,-1.2353365121513888,-0.06198505150700354,-0.062436029392619136,-0.07729279375183928,0,1,1
648,1.0779378909204054,0.4121883996602989,-0.3381433285020372,0.5628304891358593,1,0,2
649,0.3036036744397333,1.171206166339851,1.6124250147541623,0.42825130207074663,3,0,4
650,3.305276190159624,0.12545003754674922,-1.8352840548235791,1.196478988318784,2,2,-1
651,-1.6403903578434522,-0.33355453392002493,-0.00636232575933244,-0.014115546234398136,0,1,1
652,1.4337953024034282,-0.3932215168564733,-1.046471353814467,0.6162227488929564,1,0,2
653,-1.6368867240141176,-0.24349839404320597,-0.009056060572609959,-0.04977598768169681,0,1,1
654,-1.020431280139728,0.06329076873554534,-0.2503404293310665,-0.1921649236682713,0,1,1
655,-1.7704572040656947,-0.3791504272173383,-0.037207326879267734,-0.0335417488600217,0,1,1
656,-1.4242153976934908,-0.09829386154577055,-0.031123577248240934,0.06021400117146303,0,1,1
657,-0.6150717533339531,-0.7163098171581856,0.31669222431759203,-0.3009109839175158,0,1,1
658,1.9662997853579256,-0.5204048902548161,-0.06331449621724407,0.09700416629521494,2,0,5
659,-1.0567260794000664,0.5444600216594189,0.8381192062538365,-0.04349181697855902,0,1,1
660,-0.9181893438583115,0.4901549648575422,-0.8019012977411235,0.30140356253375644,0,1,1
661,-1.6717031728511258,-0.37066482512977594,0.034527206207153265,-0.06837029631601739,0,1,1
662,2.4912360643297387,0.13110813017350623,1.537793366142108,0.8162431245415609,2,2,0
663,-1.2908474489695345,-0.5458729507847128,0.17989896533106917,-0.12056963172460342,0,1,1
664,-1.690843839826057,-0.39674455297801964,-0.03437861882612328,-0.04507149069680737,0,1,1
665,-1.4280433866543976,-0.32833127180720406,0.25299482233992276,-0.07845737668345132,0,1,1
666,-1.768146979801296,-0.3117760896839647,-0.0363664958180202,-0.03350758614464206,0,1,1
667,-1.3972553447060216,-0.4243492287256042,0.2054352270783409,-0.18816388071169934,0,1,1
668,-1.7555893397373925,-0.2993636995740591,-0.07353862895447952,-0.03137740657127841,0,1,1
669,-1.1760817861344115,-0.23080233543168177,0.03817592270121282,-0.05969100537380583,0,1,1
670,1.3687935970496508,-0.8216726176107699,-0.9516126443927894,-0.3190461695964771,1,0,2
671,-0.2754770259032853,0.7926491223375078,0.519053440187898,0.08032528973857361,3,0,4
672,3.1626517473242655,-0.8498737090025117,1.6857032063558404,-0.030653789441853808,2,2,-1
673,1.3102657176380705,-1.0304914489322092,0.6027817415100668,0.9892962163926522,2,0,5
674,-0.22351007819747082,1.3448604814693246,-0.8647981044488632,0.2872417675789499,1,0,2
675,-1.7503721541893567,-0.39135806858891437,-0.04440751979430289,0.006920723304592072,0,1,1
676,0.32847979511079867,1.4842766504017615,-1.1327936379917216,0.20425085113201327,1,0,2
677,0.7949835630329125,-0.28902666843885183,0.9918529442343267,-0.27602326263769417,3,0,4
678,-1.2923205235887127,-0.20037580401454982,0.026390936176553616,-0.18769799896842146,0,1,1
679,0.6016343781078366,-1.0696553334539645,-0.4287791965097105,1.6605215459159832,1,0,2
680,0.6581423396508718,1.848972852163175,1.1798611317721885,0.2596638744737974,3,0,4
681,5.160229559502765,-0.334795016929179,0.09191252076390483,0.40124375324645456,2,2,-1
682,0.9685600879204609,-1.4066413297435088,0.761165925219781,0.10082590204438552,2,0,5
683,-1.079768639307142,0.13876004671160388,0.2478080274315952,-0.03847358876794662,0,1,1
684,0.9077788875695969,0.5880040262034602,-0.7396500698361688,-0.0633260132109759,1,0,2
685,0.41862326265447725,0.29220018249172497,0.4971817076579434,0.534601785671004,3,0,4
686,4.2793881875006585,-0.6480481179306611,-1.7187003171033266,-0.2027588199997159,2,2,-1
687,1.7526513541211564,-0.16011580666154002,-3.0872905780240907,-1.7350674923869864,1,0,3
688,0.9704476564761498,0.6745310705050157,-1.5363632201771684,0.17134476290146305,1,0,2
689,1.5241816895233782,-0.24946614955023377,-0.1893810786977422,-1.5381800877701708,1,0,2
690,-1.1796153759565875,0.48579939449533177,-0.6829688966495995,0.1058485290624016,0,1,1
691,1.2446632589373388,0.46588673110915935,0.5909806210810329,0.3733108598553198,3,0,4
692,-0.6463203608691712,0.2643679590244758,0.9315042661368953,-0.10803281803095298,0,1,1
693,-1.6324130235056864,-0.34134472827674767,0.08883702292508792,0.08284880795836588,0,1,1
694,-1.4623003920020454,0.04592082002162161,0.26305499143030386,0.0037567529092346376,0,1,1
695,-1.5352018223246657,-0.21282238258990827,-0.11384771922421118,-0.014635843636110524,0,1,1
696,-1.719555415478006,-0.3459188575700213,-0.014315038083076815,-0.07716145873524739,0,1,1
697,-1.6541950280391298,-0.35755039893864254,-0.09456832511952909,-0.02052986327160402,0,1,1
698,0.49116582869809056,-0.7130890149952643,-0.10531980371924775,1.141344970697454,1,0,2
699,0.9425168054932732,-0.08398625309601243,-0.6263899098327989,-0.5143939986286831,1,0,2
700,0.01550589304682604,0.12189872770264601,-0.4838015385942497,0.04710957505751822,1,0,2
701,1.019235882949593,-1.4263630270034127,0.024648886235272675,-0.31407562154483026,1,0,2
702,1.5696426217640622,3.5938096696983175,1.6432880350815962,0.209056885516692,3,0,-1
703,0.965377117216693,1.5014484559220318,-2.0440724684303655,-0.013128354295600374,1,0,2
704,-1.1351072159571833,-0.4822347120757958,-0.08776597015719649,-0.022712294673206387,0,1,1
705,2.778375903837121,-0.0651037768243821,-0.09472159317492253,0.7856505670712899,2,2,0
706,-1.5817684021079088,-0.19165118997233455,0.17204625938056797,-0.02133833908561146,0,1,1
707,-0.6819954789718568,0.7377286274406494,-0.41259073186760836,0.12814916563277703,0,1,1
708,0.315696758092068,2.8817774021774123,1.592337579884228,0.2387620276519413,3,0,4
709,-1.593493578262985,-0.17834815558086492,0.15635691415281397,-0.018758221568638614,0,1,1
710,-1.6921391173079747,-0.35927728909572304,0.036781260161735045,-0.04348260627906631,0,1,1
711,0.4020755836026827,0.869504422436227,-0.011783388277113314,-0.6377933079147458,1,0,2
712,-1.0836598330135265,-0.23945999916683455,0.5812391865006467,0.02475626370034383,0,1,1
713,-0.3318113885904752,0.3720546480062577,-0.07614864275397216,0.1657873762079479,0,1,1
714,-0.9778248805385701,-0.5422046676239007,-0.1335190989545345,-0.24666252794334165,0,1,1
715,3.587369472578137,0.12085760916454016,0.977918606762071,2.1623362545307323,2,2,-1
716,2.2487467842903004,-0.6261142750975297,0.012927731148949136,1.797779118375164,2,2,0
717,-1.5811386033022254,-0.41400025973575083,0.0008746931946907048,-0.028674650580514462,0,1,1
718,2.6459153036749092,0.47041434037606267,1.4546748212058165,1.311946960388858,2,2,0
719,-1.7252109936983064,-0.3551466009847217,-0.020862004823475326,-0.07461621589618617,0,1,1
720,-0.14381707787119857,0.666414528807751,-1.297150390866589,0.46347287103739887,1,0,2
721,0.5548437178227783,1.7887460943376399,1.267132467968302,0.4961544544570848,3,0,4
722,-1.758000940297039,-0.3656686941555159,-0.05397726856135041,-0.029416545465457022,0,1,1
723,6.502714293397525,-0.4622695422413239,2.4798196636234664,0.27313018157356256,2,2,-1
724,-1.392919965907233,-0.16017848554894132,0.4094579911366283,0.035839669867645155,0,1,1
725,-1.7095515267732027,-0.2276176406558622,-0.08655967708302924,-0.02035856701547879,0,1,1
726,2.0508824599734674,-0.25130701222311363,-1.0219891484676284,0.33922259636766744,1,0,2
727,3.3687914205824407,-0.8551480194071815,2.0177596756381737,-1.3342884768954124,2,2,-1
728,-1.0232605566315092,0.3398881332700804,-0.21096105670022153,-0.005202662443170839,0,1,1
729,1.0967598270326293,1.5172673525934062,1.947164944288953,0.05920057918675617,3,0,4
730,-1.7944104381029888,-0.35319879394134507,-0.07094842564493543,-0.036322395004005796,0,1,1
731,-0.8990014423474072,0.6565582290277034,-0.05959282309292724,-0.032592379312634305,0,1,1
732,-0.054828111715642364,1.0041355891431019,0.8854431785231778,0.31179844774600873,3,0,4
733,-1.1637302888397258,0.14722017641219692,0.005589956695808356,-0.08201137349085305,0,1,1
734,1.0065572953356734,1.4726928643310413,-1.279538153311247,0.3054454251636168,1,0,2
735,1.3108491905680462,0.8436331196708566,-2.452060713759253,0.5795551215119237,1,0,2
736,4.103910412929443,-0.6243867327504286,1.8449763948150422,0.8085106532849748,2,2,6
737,-0.3501125283369371,-0.6752350412268118,0.15688676777512175,-0.37954709904005685,0,1,1
738,-1.6707968024382889,-0.38032887544919775,0.05023744019656622,0.009275157160931755,0,1,1
739,2.657362896145744,-0.1188122377851607,0.16070164684773738,-1.6801571457507387,2,0,5
740,-0.028311170912151497,1.2522443516373822,-1.1894270490399215,0.5237816808253833,1,0,2
741,-1.4762609727708733,-0.11392124039139016,0.20467346866938813,-0.023604082341715262,0,1,1
742,-1.637152285809501,-0.23579102527740195,0.018593409400833465,-0.0691521196334871,0,1,1
743,-1.1818590997823757,-0.16894203041312564,0.5188916474833533,-0.07738505064127343,0,1,1
744,1.1953973515991323,-0.5547989082477137,-0.2143243066722477,-0.5667913248121716,1,0,2
745,2.35904781943022,2.347728552902094,1.0179029947391756,-0.051774150793959285,3,0,4
746,-1.570157700909479,-0.42793338985639284,0.05071759701702549,0.03613930767248241,0,1,1
747,1.8860109954539301,-1.1618430319987696,-0.07125720711252652,0.9978027239187791,2,2,0
748,-1.6562164765471303,-0.30113064439134934,0.09572938609759059,-0.015448871926731516,0,1,1
749,1.2859612005497296,0.675612788705252,-0.44121309148131477,-0.2507002678953497,1,0,2
750,2.215067970835862,0.421804637752383,-0.7166821359710076,-0.13264540818089135,1,0,2
751,-1.0036054896856412,0.1322154910443762,-0.5617217767873441,-0.04238099300190749,0,1,1
752,2.4912360643297387,0.13110813017350623,1.537793366142108,0.8162431245415609,2,2,0
753,3.1985800059282834,-0.3457392812398957,-1.3231716660021715,-2.032230632976027,2,2,8
754,2.8788231675257743,-0.25276477829567656,-0.09853973084986349,-0.041472143936325215,2,2,0
755,2.08659601061141,-0.5878918904612279,0.5360531224692875,1.2912478138169698,2,2,0
756,0.26015088381680185,0.9943977021575706,-1.6573808638400769,-0.025188100897361603,1,0,2
757,0.5842385489378891,2.6786412151868024,0.7141866995256676,0.0850512435118922,3,0,4
758,-1.5075362826282626,-0.11086209335743108,0.18553620195252551,0.017002425634139704,0,1,1
759,-1.6067140520534904,-0.06558795500717296,0.05461570363309119,-0.00993927819028336,0,1,1
760,-1.4809456008448205,-0.3833302516151981,0.08939971259139841,-0.0656557234445258,0,1,1
761,-0.22177953866025982,-0.35184672556222074,-0.46328172161720865,0.42925870432524715,0,1,1
762,3.171137553191817,-1.1408023512773682,-0.4535465591767143,-0.8343983675882392,2,2,0
763,-1.4890828042898983,0.021602757283539296,0.36993225279947567,-0.02649325778900991,0,1,1
764,1.4106726838069692,1.672005820118311,2.535780344837769,-0.4911332050323032,3,0,4
765,-1.1324013024784472,0.4437586595258896,0.540549286702684,-0.06146454084189631,0,1,1
766,3.6766699765643156,0.030057526784749936,-0.7301191037052064,-2.353899243538485,2,2,8
767,3.628958267446534,-0.6988578247585401,0.9350797235985541,0.8879598199660237,2,2,6
768,-0.8023322732117489,-0.05697859451188385,0.8246078343241868,-0.009260134324918573,0,1,1
769,-0.7972948448810555,0.673535273694216,0.24709352852813513,-0.10027068376823507,0,1,1
770,0.9345347516016254,-0.019196796353893274,0.5924934829886693,-0.36356868714890245,3,0,4
771,3.3286290294064758,1.4454929779830816,1.8718388509668298,-1.9172346236295172,3,2,-1
772,0.07788740152463207,1.0777369470928828,0.9274644851561379,0.38038503241945193,3,0,4
773,-1.5691535997210606,-0.23159762007573773,0.03480882782210567,0.013831227167927096,0,1,1
774,-1.53077543343594,-0.0942182701305823,-0.045357888635312406,0.005497343550356988,0,1,1
775,-1.788869541885341,-0.34404596548926486,-0.07806757916608421,-0.03422252847335749,0,1,1
776,-1.6594190144662064,-0.17606225443303494,-0.09962833676563472,-0.02281293841122558,0,1,1
777,0.42413992014641316,0.4680687543301691,-1.586179697550577,-0.5930798629421683,1,0,2
778,-1.711858016882621,-0.29575402066415063,-0.050816432306586216,-0.027459355929817145,0,1,1
779,3.704518065759756,-0.22805873176383462,0.7632661957087284,1.0219864189601486,2,2,6
780,2.3160828390876262,-1.674054865439775,-1.2603055860829364,2.723949273953725,2,2,-1
781,-1.6417485884025615,-0.390297319428724,0.027939523153905146,-0.132660865054502,0,1,1
782,-1.6616613255949033,-0.3279434465156181,0.07761892665684786,-0.07373515850109295,0,1,1
783,-1.6603471490498847,-0.3959591188287802,0.018564872797824053,0.01199887467721764,0,1,1
784,-1.6227668848178922,-0.42714230330346,-0.023201815392371088,0.019853282667636314,0,1,1
785,-1.366986313326921,-0.4517675591774968,0.22853902881695604,0.12780349096785573,0,1,1
786,-1.671194511221032,-0.3061968287476962,-0.022414783359792585,-0.02971226883005674,0,1,1
787,1.219370167369554,1.4918999370355954,2.188747867263751,-0.4270720697889939,3,0,4
788,0.04272633212258331,1.4212072543239382,1.3183679255954452,-0.14269202193657043,3,0,4
789,-0.7692134325097532,0.08341144680029358,0.06505901805721859,-0.3120916131322251,0,1,1
790,3.763411936158974,-1.204598600360043,-0.6239961639327966,-1.253393075439042,2,2,-1
791,0.13129734240237056,-0.2732198881310524,-0.6909520296529611,-0.32166916657362676,1,0,2
792,-1.4951072897127455,-0.37638236666128466,0.15198322409754625,-0.1515272220648081,0,1,1
793,-1.305836457527458,0.029069261467251955,-0.24205833617530925,-0.03460516260623679,0,1,1
794,-0.8100715326994857,-0.20306008551011362,0.6975451423824044,-0.11181459318085289,0,1,1
795,-1.1512545773554446,-0.004236701294870486,-0.2641586869224804,0.08803148467727383,0,1,1
796,0.261770796985623,0.13166576023549786,-0.25393861099764586,-0.3505802241164685,1,0,2
797,1.3315881916447259,1.8486956564519836,1.460376407311787,-0.5292009783973609,3,0,4
798,3.3270239743633083,-1.3885209554029345,-1.2157689962731701,-0.30721782624515426,2,2,0
799,-1.5911327819480316,-0.3600241526416192,-0.016643329872195287,-0.06901444008560309,0,1,1
800,-0.4125068085231952,-0.04726070791681955,-0.4756436142431785,0.2636942254727026,0,1,1
801,-1.6793051681932716,-0.2786185646771518,0.022755880652545774,-0.038386181138234256,0,1,1
802,-0.7903771723403591,-0.31037318495397337,0.6565992801238326,-0.1673970729677711,0,1,1
803,2.6744880119205257,-1.6843373567020676,-0.486320599136854,1.1804578103933492,2,2,0
804,2.2127352140620626,0.173014659691982,-1.0142730792260568,0.15652259746046576,1,0,2
805,-1.16606512795488,0.602133312162882,-0.3866636166513239,0.11343927281392392,0,1,1
806,-1.6363947697868273,-0.38520501284016856,-0.12318791385495566,0.07734938329021909,0,1,1
807,-0.4833865420037564,-0.024360736872526094,0.23841261629717117,-0.50036134515741,0,1,1
808,1.025318084876806,1.4279537303744854,0.8201716763300607,-0.3024782507569015,3,0,4
809,3.2954861787256613,-0.5472865523551308,0.06164059225288817,2.10093565668516,2,2,-1
810,-1.2858097475527042,-0.2836862034870725,0.4354100897274882,0.1487858128452143,0,1,1
811,-1.6174857385557933,-0.2991978636486602,0.058783356891915536,-0.0776928013169345,0,1,1
812,1.6849106139447203,-1.6803569811714865,0.18814936925345085,-1.8142509321884401,2,0,5
813,0.9673031189044458,2.2622250006952967e-05,0.19934459621687686,0.8562692654021935,1,0,2
814,3.3264968895150613,-1.654205519639372,-1.1032577031742608,1.4382031063955338,2,2,0
815,-0.9150571429135714,0.16416443303623202,-0.6246698491203634,-0.0680783672757531,0,1,1
816,-1.7195586701098127,-0.3509168429800115,-0.004002576269766012,-0.04956611223818881,0,1,1
817,1.1593244057802807,-1.2055897736298744,0.7012159993673525,2.653839142167059,2,2,-1
818,-0.407761371449653,1.2111835294400906,-0.20178747621577217,0.1717020804851051,0,1,1
819,-1.4630251849653297,-0.4126920962106727,0.14061960412836608,-0.062256848317868305,0,1,1
820,2.2679384640114386,0.27989253476365117,-2.280108787264927,0.25855625603667665,1,0,2
821,-1.4600149162007534,-0.44291108442214777,0.1120325322638885,0.04483556094491998,0,1,1
822,-0.8190076809803176,0.7896506581731069,-0.27859693250337,0.012205444134666605,0,1,1
823,-1.0109644096188337,-0.19422157375074844,0.49074358018689307,0.22848937685283413,0,1,1
824,2.0084899164354235,1.6487507052668213,-1.98859828606394,0.78630265316458,1,0,2
825,3.3574886300014914,-1.1945814681477842,-0.9951736898961401,1.2932370119344652,2,2,0
826,0.583785560570448,1.9488782230061215,-2.1301574006169943,-0.030899577561726357,1,0,2
827,-1.719074473980416,-0.33440018018892137,-0.06395797734143929,-0.03584208120324123,0,1,1
828,1.7611799242801673,0.7239540618457455,-0.9656350678691447,0.39558719759425504,1,0,2
829,-1.684962271790912,-0.4196638946867258,-0.0259495331499868,-0.10076091691122763,0,1,1
830,-1.5389179156122048,-0.3727635209696351,0.029143957238133483,-0.146438391845131,0,1,1
831,0.10939565024738439,1.557048123796068,1.2905025683694007,-0.13702446807202992,3,0,4
832,-0.8860586025869372,0.3329178420072485,-0.6495746545851304,0.3161553207068012,0,1,1
833,-1.4380814548088203,-0.38751393978697246,0.2225355358488166,0.25830101578730624,0,1,1
834,-1.7203555249449811,-0.33885757364600966,-0.0845081719165389,-0.035617543323268656,0,1,1
835,2.9668013103236754,-0.6821423312821095,1.4990200764753223,0.6810741172313922,2,2,-1
836,-0.7154970967787808,0.7006485271007034,0.6959321588569082,-0.023156084328167025,0,1,1
837,2.6143272883926842,1.8557175992142325,0.568641418713613,-0.5931756691243716,3,0,4
838,-1.7006196977726507,-0.23844051013707573,0.0068498817734384,-0.008911588633003821,0,1,1
839,0.2819094695357103,2.025443486010709,1.6134078223821557,0.3510054913411911,3,0,4
840,-1.4060950197194098,-0.346905538661759,0.18501542534145016,-0.0076078325344792145,0,1,1
841,-0.19391425546773278,-0.9169582811216348,0.34159396559336536,0.0399249306127546,0,1,1
842,-1.2551863819089406,-0.4382351354217065,0.25400323407277514,0.05346994788075581,0,1,1
843,-1.396564650666375,-0.518923458990386,0.05927766783824306,-0.23596170462756988,0,1,1
844,1.7527283476113544,-0.5190911575164079,-0.17632896323001432,-0.7839722083185094,1,0,2
845,3.7785409069540856,0.8184572549657719,-0.5463002735945505,-0.7960967611786621,2,0,-1
846,2.4138810059573808,1.7088342490957507,1.531828552896845,-0.2812044255490087,3,0,4
847,-0.37349534312356203,1.1760485741210989,-0.16914477588993207,0.1267073777084459,0,1,1
848,-1.2907538886551344,-0.18373911947765095,-0.06261103252747363,0.06363350027271505,0,1,1
849,-1.5299490874391648,-0.27640070385773924,0.18200079349409573,0.12922421722217856,0,1,1
850,-0.7154335803670696,1.1089932694618854,1.1800416383914303,-0.010757326837402163,3,0,4
851,-0.6583773049244726,0.004289724185322172,-0.6385327812055046,0.564310453850665,0,1,1
852,4.4164614831142,-1.2727237206507653,-0.8362578508118224,0.4862267902435433,2,2,7
853,-1.719768960603321,-0.23278915872666092,0.03754875635591557,-0.027780856007286175,0,1,1
854,-1.2052048707312455,0.5550691373886646,-0.4303733543834637,0.11647135601985978,0,1,1
855,4.303666446329675,-1.1057524377208885,2.383075140701195,-3.3674328215956373,2,2,-1
856,-1.7578676220978147,-0.30481470128402866,-0.11558294840149254,-0.029151325168186186,0,1,1
857,0.8694984198469872,-0.22563016072304104,0.4636477097216425,-0.606772149444309,1,0,2
858,-1.7317043464940793,-0.3240135181586514,-0.09248620873582844,-0.05754261955945155,0,1,1
859,0.5031350633074326,0.5379612492880805,-0.9567530102132887,0.12117934166210013,1,0,2
860,-1.6798262965289634,-0.3986343188312328,-0.08829391843160585,-0.07919311711697861,0,1,1
861,-1.2081304666045196,0.28268843771667673,0.03215678942721448,-0.06952936089299638,0,1,1
862,-1.7066202042609784,-0.36422069710789673,0.026444822637072277,-0.0607879064691917,0,1,1
863,0.27848283896248255,-0.712481933978868,1.004255736526234,-0.05415866572204303,0,1,1
864,0.06734707889148468,-0.0033768713516660236,1.2345339151168053,-0.5203785047698393,3,0,4
865,-0.9819749649827272,0.0783748209971748,-0.3614101568595854,-0.15717389547651925,0,1,1
866,-0.9359018257315777,-0.06900864871134602,-0.3883367675680524,-0.08750749316433866,0,1,1
867,-1.7946942576716969,-0.3566625791455524,-0.07000449534812182,-0.038099400647152885,0,1,1
868,0.7364031026433827,0.07121486509944178,1.705876759630021,-0.6842666922697388,3,0,4
869,-1.343430327938406,-0.5020638263187469,0.1599213877649194,-0.13458173965285175,0,1,1
